0	4.371139006309477e-08	0	0	13.331000328063965	0.0	0.110107421875
0	0.008340998491968676	5	5	61.47747802734375	-0.29999998211860657	1.659912109375
0	0.035185738405909106	10	10	121.16503143310547	-1.2999999523162842	5.699951171875
0	0.07689075072738127	15	15	179.7702178955078	-3.0	12.1298828125
0	0.13096360763045745	20	20	236.78390502929688	-5.5	20.81982421875
0	0.1950072487208505	25	25	291.8381652832031	-9.010000228881836	31.619873046875
0	0.2672961195323129	30	30	344.6271057128906	-13.779999732971191	44.349853515625
0	0.3459126194331308	35	35	394.9518737792969	-20.09000015258789	58.75
0	0.4296104153010507	40	40	442.7315673828125	-28.19999885559082	74.5
0	0.5171431740138193	45	45	487.9537353515625	-38.34000015258789	91.309814453125
0	0.6076480587336679	50	50	530.562744140625	-50.73999786376953	108.780029296875
0	0.7008375366542001	55	55	570.4730834960938	-65.58999633789062	126.52001953125
0	0.7965194424006601	60	60	607.8681640625	-82.97999572753906	144.030029296875
0	0.8945025642726083	65	65	643.0143432617188	-103.0	160.989990234375
0	0.9942113598200937	70	70	675.94091796875	-125.6199951171875	176.81005859375
0	1.0953580578181406	75	75	706.8060302734375	-150.75999450683594	191.159912109375
0	1.1978472908351083	80	80	735.741455078125	-178.27999877929688	203.5
0	1.301007433733668	85	85	762.88525390625	-207.97000122070312	213.530029296875
0	1.4046470363948007	90	90	788.3430786132812	-239.54998779296875	220.849853515625
0	1.5086700161311288	95	95	812.27490234375	-272.7200012207031	225.1298828125
0	1.6127891421278537	100	100	834.7396850585938	-307.1000061035156	226.06982421875
0	1.7169079661329807	105	105	855.9039306640625	-342.32000732421875	223.5
0	1.82083510160051	110	110	875.8767700195312	-377.9499816894531	217.25
0	1.9244747042616428	115	115	894.7279052734375	-413.53997802734375	207.219970703125
0	2.027826774116379	120	120	912.5471801757812	-448.6300048828125	193.349853515625
0	2.130699384208542	125	125	929.4170532226562	-482.79998779296875	175.699951171875
0	2.233092534538132	130	130	945.4251708984375	-515.5899658203125	154.31982421875
0	2.3350064635237278	135	135	960.6158447265625	-546.5800170898438	129.33984375
0	2.4361531615217746	140	140	975.079833984375	-575.3499755859375	100.949951171875
0	2.5367247939070285	145	145	988.8477783203125	-601.5399780273438	69.39990234375
